اللص	اللص	UC
لا	لا	UC
يميل	يميل	UC
غالبا	غالبا	UC
إلى	إلى	UC
القتل	القتل	UC
ذلك	ذلك،	PM
أن	أن	UC
بنيته	بنيته	UC
النفسية	النفسية	UC
تختلف	تختلف	UC
عن	عن	UC
مثيلتها	مثيلتها	UC
لدى	لدى	UC
القاتل	القاتل	UC
المجرم	المجرم	UC
لكن	لكن،	PM
الأحداث	الأحداث	UC
في	في	UC
سوريا	سوريا	UC
دحضت	دحضت	UC
كليا	كليا	UC
هذا	هذا	UC
الزعم	الزعم	UC
،	،	UC
فقد	فقد	UC
شهد	شهد	UC
الجميع	الجميع	UC
كيف	كيف	UC
تحول	تحول	UC
لصوص	لصوص	UC
النظام	النظام	UC
الأسدي	الأسدي	UC
الذين	الذين	UC
نهبوا	نهبوا	UC
البلد	البلد	UC
إلى	إلى	UC
مجرمين	مجرمين	UC
شرسين	شرسين	UC
يقترفون	يقترفون	UC
أبشع	أبشع	UC
أشكال	أشكال	UC
الفظائع	الفظائع	UC
التي	التي	UC
قل	قل	UC
أن	أن	UC
شهد	شهد	UC
لها	لها	UC
تاريخ	تاريخ	UC
الأمم	الأمم	UC
المتحضرة	المتحضرة	UC
مثيلا	مثيلا	UC
تعجبني	تعجبني.	PM
المظاهرات	المظاهرات	UC
في	في	UC
حمص	حمص	UC
هنا	هنا	UC
وهناك	وهناك	UC
مثل	مثل	UC
ما	ما	UC
راينا	رأينا	OH
في	في	UC
دير	دير	UC
بعلبة	بعلبة	UC
طبعا	طبعا،	PM
كشف	كشف	UC
النظام	النظام	UC
السوري	السوري	UC
عن	عن	UC
وجود	وجود	UC
اماكن	أماكن	OH
للتعذيب	للتعذيب	UC
و للتقطيع	وللتقطيع	SP
طبعا	طبعا،	PM
بالتاكيد	بالتأكيد	OH
هذه	هذه	UC
لمن	لمن	UC
يفتح	يفتح	UC
محله	محله ،	PM
او	أو	OH
يجلس	يجلس	UC
في	في	UC
بيته	بيته	UC
ولا	ولا	UC
ينزل	ينزل	UC
لمظاهرة	لمظاهرة ،	PM
او	أو	OH
لمن	لمن	UC
يقول	يقول	UC
عاش	عاش	UC
الوطن	الوطن	UC
ابيا	أبيا	OH
سالما	سالما	UC
فبالفعل	فبالفعل،	PM
واسفاه	وأسفاه	OH
على	على	UC
من	من	UC
تبع	تبع	UC
هذه	هذه	UC
الفورة	الفورة	UC
وصدقها	وصدقها،	PM
و ساند	وساند،	PM+SP
اذيالها	أذيالها	OH
الى	إلى.	OH+PM
مشاركه	مشاركة	OT
56	56 ،	PM
انت	أنت	OH
تتكلم	تتكلم	UC
بالعكس	بالعكس ،	PM
الاحرار	الأحرار	OH
هم	هم	UC
الذين	الذين	UC
لايخافون	لا يخافون	MG
لانهم	لأنهم؛	OH+PM
انشقوا	انشقوا	UC
لرفضهم	لرفضهم	UC
قتل	قتل	UC
الانفس	الأنفس	OH
البريئه	البريئة	OT
اما	أما،	OH+PM
جيشك	جيشك	UC
الذي	الذي	UC
تتكلم	تتكلم	UC
عنه	عنه	UC
وشبيحتك	وشبيحتك	UC
هم	هم	UC
الارانب	الأرانب	OH
لانه	لأنه؛	OH+PM
يتم	يتم	UC
جرهم	جرهم	UC
الى	إلى	OH
المواجهة	المواجهة	UC
مع	مع	UC
الاحرار	الأحرار	OH
جر	جرا	XC+XN
مقابل	مقابل	UC
2000	2000	UC
ليره	ليرة	OT
باليوم	باليوم	UC
وهذا	وهذا،	PM
كل	كل	UC
الناس	الناس	UC
بتعرفوا	تعرفه	OD+XN
أسماء	أسماء.	PM
شهداء	شهداء	UC
الحرية	الحرية	UC
من	من	UC
الشعب	الشعب	UC
الأعزل	الأعزل	UC
الذي	الذي	UC
قتل	قتل	UC
على	على	UC
أيدي	أيدي	UC
الشبيحة	الشبيحة	UC
والمخابرات	والمخابرات	UC
في	في	UC
سورية	سورية	UC
هو	هو	UC
3500	3500	UC
موثقة	موثقة	UC
لدى	لدى	UC
منظمة	منظمة	UC
حقوق	حقوق	UC
الإنسان	الإنسان	UC
في	في	UC
جنيف	جنيف	UC
والتابعة	والتابعة	UC
للأمم	للأمم	UC
المتحدة	المتحدة	UC
.	.	UC
هذا	هذا	UC
الرسمي	الرسمي	UC
أما	أما،	PM
العدد	العدد	UC
الحقيقي	الحقيقي	UC
يتجاوز	يتجاوز	UC
الخمسة	الخمسة	UC
آلاف	آلاف	UC
شهيد	شهيد	UC
في	في	UC
الشوارع	الشوارع	UC
والبيوت	والبيوت	UC
المهاجمة	المهاجمة	UC
.	.	UC
وهناك	وهناك	UC
الآلاف	الآلاف	UC
ماتوا	ماتوا	UC
في	في	UC
أقبية	أقبية	UC
التعذيب	التعذيب	UC
.	.	UC
الله	الله	UC
يرحمهم	يرحمهم	UC
جميعا	جميعا	UC
وعقبال	وعقبال،	PM
عندك	عندك	UC
لكن	لكن	UC
من	من	UC
دون	دون	UC
رحمة	رحمة	UC
.	.	UC
اخر	آخر	OH
ايامك	أيامك	OH
يا	يا	UC
بشار	بشار	UC
يا	يا،	PM
احرار	أحرار	OH
سوريا	سوريا	UC
لم	لم	UC
يبقى	يبقى	UC
عليكم	عليكم	UC
الا	إلا	OH
ان	أن	OH
تكبرو	تكبروا	OW
لبيك	لبيك	UC
اللهم	اللهم	UC
لبيك	لبيك	UC
لبيك	لبيك،	PM
لا	لا	UC
شريك	شريك	UC
لك	لك	UC
لبيك	لبيك ،	PM
ان	إن	OH
الحمد	الحمد	UC
والنعمة	والنعمة	UC
لك	لك	UC
والملك	والملك	UC
لا	لا	UC
شريك	شريك	UC
لك	لك	UC
النصر	النصر.	PM
اتي	أتى	SW
يا	يا	UC
احرار	أحرار	OH
سوريا	سوريا	UC
لا	لا	UC
محال	محال ،	PM
صلو	صلوا	OW
وادعو	وادعوا	OW
ان	إن	OH
الله	الله	UC
يجب	يجب	UC
دعوة	دعوة	UC
الداعي	الداعي	UC
اذا	إذا	OH
دعا	دعا	UC
يا	يا،	PM
رب	رب	UC
الفرج	الفرج	UC
امين	آمين	OH
امين	آمين،	OH+PM
امين	آمين،	OH+PM
اثبت	أثبت.	OH+PM
النظام	النظام	UC
السوري	السوري	UC
انه	أنه	OH
اسد	أسد	OH
على	على	UC
شعبه	شعبه	UC
و في	وفي	SP
الحروب	الحروب	UC
نعامة	نعامة	UC
,	،	PC
في	في	UC
حرب	حرب	UC
عام	عام	UC
73	73	UC
اوقف	أوقف	OH
جيش	جيش	UC
العراق	العراق	UC
الشقيق	الشقيق	UC
الهجوم	الهجوم	UC
الكبير	الكبير	UC
الاسرائيلي	الإسرائيلي	OH
على	على	UC
سوري	سورية	XG
فماكان	فما كان،	MG+PM
من	من	UC
النظام	النظام	UC
السوري	السوري	UC
العميل	العميل	UC
الا	إلا	OH
ان	أن	OH
يساند	يساند	UC
ايران	إيران	OH
ضد	ضد	UC
العراق	العراق	UC
الحبيب	الحبيب	UC
خلال	خلال	UC
حرب	حرب	UC
الثمانينات	الثمانينيات	OM
كرد	كرد	UC
الجميل	الجميل	UC
للعراق	للعراق	UC
.	.	UC
.	.	UC
.	.	UC
.	.	UC
يا	يا	UC
اخوان	إخوان	OH
والله	والله	UC
انه	إنه	OH
نظام	نظام	UC
عميل	عميل	UC
لنظام	لنظام	UC
الملالي	الملالي	UC
هؤلاء	هؤلاء.	PM
الاطفال	الأطفال	OH
ارهابيون	إرهابيون	OH
سلفيون	سلفيون،	PM
مندسون	مندسون،	PM
وعصابات	وعصابات،	PM
مسلحة	مسلحة	UC
يجب	يجب	UC
قتلهم	قتلهم ؛	PM
لانهم	لأنهم	OH
يضعفون	يضعفون	UC
عزيمة	عزيمة	UC
الامة	الأمة	OH
ويضعفون	ويضعفون	UC
الشعور	الشعور	UC
القومي	القومي	UC
يوهنون	يوهنون،	PM
الامة	الأمة	OH
ويوهنون	ويوهنون	UC
الشعور	الشعور	UC
القومي	القومي	UC
الى	إلى	OH
اخر	آخر	OH
المسميات	المسميات	UC
التي	التي	UC
يعرفها	يعرفها	UC
الجميع	الجميع	UC
.	.	UC
أرجو	أرجو	UC
الا	ألا	OH
نشبه	نشبه	UC
النظام	النظام	UC
السوري	السوري	UC
بالدكتاتور	بالدكتاتور	UC
لان	لأن	OH
في	في	UC
هذا	هذا	UC
التشبيه	التشبيه	UC
ظلم	ظلم	UC
كبير	كبير	UC
للدكتاتوريات	للدكتاتوريات	UC
.	.	UC
إلى	إلى	UC
الثورة	الثورة	UC
السورية	السورية	UC
والجيش	والجيش	UC
الحر	الحر	UC
:	:	UC
بدأت	بدأت	UC
احبكم	أحبكم	OH
مثلما	مثلما	UC
أحب	أحب	UC
أطفال	أطفال	UC
الحجارة	الحجارة	UC
في	في	UC
ارض	أرض	OH
غزة	غزة	UC
كم	كم،	PM
من	من	UC
شهيد	شهيد	UC
طفل	طفل	UC
كان	كان	UC
واقفا	واقفا	UC
في	في	UC
كل	كل	UC
عزة	عزة	UC
امام	أمام	OH
اجندة	أجندة	OH
إحتلال	احتلال	OH
وامام	وأمام	OH
من	من	UC
يطغى	يطغى	UC
مستفزة	مستفزة	UC
طفل	طفل	UC
ينادي	ينادي : "	PM
انا	أنا	OH
إبن	ابن	OH
عرب	عرب	UC
فليكتب	فليكتب	UC
التاريخ	التاريخ	UC
من	من	UC
هو	هو	UC
إبن	ابن	OH
غزة	غزة	UC
الجيش	. الجيش"	PM
الحر	الحر	UC
؟	،	PC
سيذيقكم	سيذيقكم	UC
الجيش	الجيش	UC
السوري	السوري	UC
اوجاعا	أوجاعا	OH
و مصائب	ومصائب	SP
من	من	UC
عند	عند	UC
الله	الله	UC
تعالى	تعالى	UC
ولكن	ولكن،	PM
انتظروا	انتظروا	UC
قليلا	قليلا	UC
تخطفون	تخطفون	UC
و تقتلون	وتقتلون،	PM+SP
و تسرقون	وتسرقون،	PM+SP
و تعذبون	وتعذبون،	PM+SP
و تكذبون	وتكذبون،	PM+SP
و تخونون	وتخونون،	PM+SP
فماذا	فماذا	UC
بعد	بعد	UC
؟	؟	UC
واذا	وإذا	OH
كان	كان	UC
ما	ما	UC
اقوله	أقوله	OH
تشبيح	تشبيح	UC
فانا	فأنا	OH
اردني	أردني	OH
شبيح	شبيح	UC
و افتخر	وأفتخر	OH
و اموت	وأموت	OH
في	في	UC
التشبيح	التشبيح	UC
ليش	ليش.	PM
صارت	صارت	UC
تغطية	تغطية	UC
الجزيرة	الجزيرة	UC
للثورة	للثورة	UC
السورية	السورية	UC
شبه	شبه	UC
معدومة	معدومة	UC
منذ	منذ	UC
اليومين	اليومين	UC
الماضيين	الماضيين	UC
؟	؟	UC
!	!	UC
!	!	UC
هل	هل	UC
خضعت	خضعت	UC
الجزيرة	الجزيرة	UC
لضغوط	لضغوط	UC
نظام	نظام	UC
بشار	بشار	UC
أم	أم	UC
ماذا	ماذا	UC
,	؟	PC
ان	إن	OH
ما	ما	UC
سقط	سقط	UC
من	من	UC
قتلى	قتلى	UC
في	في	UC
ملايين	ملايين	UC
ميدان	ميدان	UC
التحرير	التحرير	UC
يسقط	يسقط	UC
اكثر	أكثر	OH
منه	منه	UC
في	في	UC
يوم	يوم	UC
واحد	واحد	UC
في	في	UC
سوريافنرجو	سوريا ، فنرجو	MG+PM
من	من	UC
الجزيرة	الجزيرة	UC
البقاء	البقاء	UC
منبرا	منبرا	UC
لحرية	لحرية	UC
المظلومين	المظلومين	UC
الشعب	الشعب.	PM
السوري	السوري	UC
لن	لن	UC
يركع	يركع	UC
أمام	أمام	UC
محاولات	محاولات	UC
كسر	كسر	UC
كرامته	كرامته	UC
.	.	UC
.	.	UC
.	.	UC
لن	لن	UC
يكون	يكون	UC
هناك	هناك	UC
حرب	حرب	UC
اهلية	أهلية	OH
في	في	UC
سوريا	سوريا	UC
بسبب	بسبب	UC
وعي	وعي	UC
الشعب	الشعب	UC
السوري	السوري	UC
ورفضه	ورفضه	UC
لها	لها	UC
،	،	UC
ولأن	ولأن	UC
جميع	جميع	UC
اطياف	أطياف	OH
وطوائف	وطوائف،	PM
ومكونات	ومكونات،	PM
هذا	هذا	UC
المجتمع	المجتمع	UC
منخرطة	منخرطة	UC
في	في	UC
الثورة	الثورة	UC
والحراك	والحراك	UC
الشعبي	الشعبي	UC
.	.	UC
الشعب	الشعب	UC
السوري	السوري	UC
لن	لن	UC
يركع	يركع	UC
أمام	أمام	UC
محاولات	محاولات	UC
كسر	كسر	UC
كرامته	كرامته	UC
.	.	UC
.	.	UC
.	.	UC
.	.	UC
وأسفاه	وأسفاه	UC
على	على	UC
هؤلاء	هؤلاء	UC
الذين	الذين	UC
يعتقدون	يعتقدون	UC
ان	أن	OH
الجيش	الجيش	UC
السوري	السوري	UC
هو	هو	UC
جيش	جيش	UC
وأن	وأن،	PM
بشار	بشار	UC
وزبانيته	وزبانيته	UC
هم	هم	UC
مقاومه	مقاومة	OT
-	-	UC
اليس	أليس	OH
فيكم	فيكم	UC
رجل	رجل	UC
رشيد	رشيد	UC
-	-؟	PC
الا	إلا	OH
اذا	إذا	OH
كانو	كانوا	OW
اغبياء	أغبياء	OH
او	أو	OH
مجانين	مجانين	UC
لقد	لقد،	PM
اتضحت	اتضحت	UC
كل	كل	UC
الامؤر	الأمور	OH
لكل	لكل	UC
العالم	العالم	UC
ولا	ولا	UC
أحد	أحد	UC
يستطيع	يستطيع	UC
ان	أن	OH
يخفي	يخفي	UC
الحقيقه	الحقيقة	OT
-	،	PC
حتى	حتى	UC
بثار	بشار	OR
يعرف	يعرف	UC
حقيقتو	حقيقته	OR
كم	كم.	PM
عدد	عدد	UC
الدبابات	الدبابات	UC
اللتي	التي	OD
يملكها	يملكها	UC
النظام	النظام	UC
السوري	السوري	UC
لا	لا؟	PM
اعتقد	أعتقد	OH
ان	أن	OH
هناك	هناك	UC
مصداقية	مصداقية	UC
اذا	إذا	OH
في	في،	PM
الزبداني	الزبداني	UC
اكثر	أكثر	OH
من	من	UC
٥٠	50	OR
دبابه	دبابة	OT
فهذا	فهذا	UC
يدل	يدل	UC
علي	على	OA
ان	أن	OH
الجيش	الجيش	UC
السوري	السوري	UC
قوي	قوي ؛	PM
لان	لأن	OH
الزبداني	الزبداني	UC
٥٠	50	OR
وهذه	وهذه	UC
محافظه	محافظة	OT
صغيره	صغيرة	OT
فكم	فكم،	PM
يوجد	يوجد	UC
في	في	UC
باقي	باقي	UC
المحافظات	المحافظات ؟	PM
كفا	كفى	OA
استهتارا	استهتارا	UC
بعقولنا	بعقولنا	UC
قال	قال.	PM
عمر	عمر	UC
رضى	رضي	OA
الله	الله	UC
عنه	عنه : "	PM
لوعثرت	لو عثرت	MG
بغله	بغلة	OT
فى	في	OA
العراق	العراق	UC
لخفت	لخفت	UC
ان	أن	OH
يسالنى	يسألني	OA+OH
عنها	عنها	UC
ربى	ربي	OA
لما	لما	UC
لم	لم	UC
تسوى	تسوي	OA
لها	لها	UC
الطريق	الطريق	UC
-	"	PC
فكيف	فكيف،	PM
حال	حال	UC
الظلمه	الظلمة	OT
اللدين	الذين	XN+OR
ينعمون	ينعمون	UC
ويتركون	ويتركون	UC
الناس	الناس	UC
يموتون	يموتون	UC
جوعا	جوعا	UC
وفقرا	وفقرا،	PM
واهمالا	وإهمالا،	OH+PM
-	.	PC
الهم	اللهم	OM
من	من	UC
ولى	ولي	OA
من	من	UC
امر	أمر	OH
المسلمين	المسلمين	UC
شيأ	شيئا	SW
فرفق	فرفق	UC
بهم	بهم	UC
فارفق	فارفق	UC
به	به	UC
ومن	ومن،	PM
ولى	ولي	OA
من	من	UC
امر	أمر	OH
المسلمين	المسلمين	UC
شيأ	شيئا	SW
فشق	فشق	UC
عليهم	عليهم	UC
فشقق	فاشقق	OH+OM
عليه	عليه	UC
_	.	PC
انا	إنا	OH
لله	لله	UC
وانا	وإنا	OH
اليه	إليه	OH
راجعون	راجعون	UC
سيعلم	سيعلم.	PM
الجميع	الجميع	UC
كيف	كيف	UC
صمد	صمد	UC
اهل	أهل	OH
حمص	حمص	UC
في	في	UC
وجه	وجه	UC
كل	كل	UC
المسلحين	المسلحين	UC
و القتل	والقتل،	PM+SP
و التعذيب	والتعذيب،	PM+SP
و البطش	والبطش،	PM+SP
و التكيل	والتنكيل،	PM+OM
ولم	ولم	UC
يقبلوا	يقبلوا	UC
بالفتنة	بالفتنة	UC
و ظلوا	وظلوا،	PM+SP
صامدين	صامدين	UC
على	على	UC
ارض	أرض	OH
الوطن	الوطن	UC
لا	لا	UC
يرضون	يرضون	UC
الا	إلا	OH
بوحدته	بوحدته ،	PM
شاتم	شئتم	OR
ام	أم	OH
ابيتم	أبيتم	OH
كنت	كنت.	PM
في	في	UC
البياضة	البياضة	UC
و ابكيتم	وأبكيتم	OH
ام	أم	OH
ساري	ساري	UC
و ستندمون	وستندمون	SP
على	على	UC
ابكاء	بكاء	OD
حرائرنا	حرائرنا ،	PM
ابكيتم	أبكيتم	OH
حرائر	حرائر	UC
الميدان	الميدان	UC
و سنبكيكم	وسنبكيكم	SP
كما	كما	UC
ابكيتموهم	أبكيتموهم	OH
و ان	وإن،	OH+PM
غدا	غدا	UC
لناظره	لناظره	UC
قريب	قريب .	PM
ان	إن	OH
لم	لم	UC
يسقط	يسقط	UC
النظام	النظام	UC
سلما	سلما	UC
فستندلع	فستندلع	UC
الثورة	الثورة	UC
المسلحة	المسلحة	UC
من	من	UC
أقصى	أقصى	UC
سورية	سورية	UC
الى	إلى	OH
أقصاها	أقصاها	UC
وسيقف	وسيقف،	PM
القتلة	القتلة	UC
أمامنا	أمامنا	UC
قائلين	قائلين	UC
نحن	نحن	UC
اخوه	إخوة	OH+OT
وسيستخدم	وسيستخدم	UC
شبيحة	شبيحة	UC
النظام	النظام	UC
التقية	التقية	UC
.	.	UC
وسنعفو	وسنعفو	UC
عن	عن	UC
كثير	كثير	UC
لأن	لأن	UC
الله	الله	UC
عفو	عفو	UC
يحب	يحب	UC
العفو	العفو	UC
.	.	UC
لكننا	لكننا	UC
لن	لن	UC
نسامح	نسامح	UC
من	من	UC
تلطخت	تلطخت	UC
ايديه	أيديه	OH
بدمائنا	بدمائنا	UC
أو	أو	UC
ساهم	ساهم	UC
في	في	UC
قمع	قمع	UC
واعتقال	واعتقال،	PM
وتشريد	وتشريد،	PM
أبنائنا	أبنائنا	UC
أو	أو،	PM
انتهاك	انتهاك	UC
حرماتنا	حرماتنا	UC
.	.	UC
يا	يا	UC
جزيرة	جزيرة	UC
الكذب	الكذب	UC
،	،	UC
لماذا	لماذا	UC
لاتنقلون	لا تنقلون	MG
أخبار	أخبار	UC
المسيرات	المسيرات	UC
الحاشدة	الحاشدة	UC
المؤيدة	المؤيدة	UC
لسيادة	لسيادة	UC
الدكتور	الدكتور	UC
العظيم	العظيم	UC
بشار	بشار	UC
الأسد	الأسد	UC
،	؟	PC
اليوم	اليوم	UC
كان	كان	UC
هناك	هناك	UC
مسيرة	مسيرة	UC
لعشرات	لعشرات	UC
الآلاف	الآلاف	UC
في	في	UC
مدينة	مدينة	UC
اللاذقية	اللاذقية	UC
،	.	PC
وأبشر	وأبشر	UC
كل	كل	UC
العرب	العرب	UC
أن	أن	UC
الشعب	الشعب	UC
السوري	السوري	UC
يثق	يثق	UC
بقيادته	بقيادته	UC
ولن	ولن	UC
يتخلى	يتخلى	UC
عن	عن	UC
المقاومة	المقاومة	UC
،	.	PC
عاش	عاش	UC
الجيش	الجيش	UC
العربي	العربي	UC
السوري	السوري	UC
الذي	الذي	UC
يقتل	يقتل	UC
الإرهابيين	الإرهابيين	UC
النبهان	النبهان.	PM
قصة	قصة	UC
جديدة	جديدة	UC
تتكرر	تتكرر	UC
طيب	طيب،	PM
لو	لو	UC
فرضنا	فرضنا	UC
جدلا	جدلا	UC
ان	أن	OH
النظام	النظام	UC
قد	قد	UC
بدأ	بدأ	UC
بالناس	بالناس	UC
ضربا	ضربا	UC
و تنكيلا	وتنكيلا،	PM+SP
و قتلا	وقتلا،	PM+SP
طيب	طيب،	PM
الا	ألا	OH
يتضح	يتضح	UC
انه	أنه	OH
تعرض	تعرض	UC
لضرب	لضرب	UC
مبرح	مبرح،	PM
قاس	قاس،	PM
شديد	شديد،	PM
اصلا	أصلا	OH
هو	هو؟	PM
اختطف	اختطف	UC
لتنزع	لتنزع	UC
منه	منه	UC
هذه	هذه	UC
الاعترافات	الاعترافات	UC
فلماذا	فلماذا	UC
لاتستنكرون	لا تستنكرون	MG
ذلك	ذلك	UC
؟	؟	UC
نعم	نعم	UC
بئست	بئست	UC
ثورتكم	ثورتكم	UC
صدقا	صدقا،	PM
لو	لو	UC
نزل	نزل	UC
النظام	النظام	UC
باتباع	باتباع	UC
هذه	هذه	UC
الاضطرابات	الاضطرابات	UC
ضربا	ضربا	UC
و سحقا	وسحقا	SP
لساندناه	لساندناه	UC
بكل	بكل	UC
فخر	فخر	UC
أعزائي	أعزائي.	PM
في	في	UC
قناة	قناة	UC
الجزيرة	الجزيرة	UC
إن	إن	UC
هذه	هذه	UC
الصورة	الصورة	UC
ليست	ليست	UC
في	في	UC
سورية	سورية	UC
وسيارة	وسيارة،	PM
الشرطة	الشرطة	UC
هذه	هذه	UC
ليست	ليست	UC
من	من	UC
نوع	نوع	UC
سيارات	سيارات	UC
الشرطة	الشرطة	UC
في	في	UC
سورية	سورية	UC
ممكن	ممكن،	PM
في	في	UC
أوروبا	أوروبا	UC
وأكيد	وأكيد	UC
في	في	UC
إسرائيل	إسرائيل	UC
حيث	حيث	UC
اعتندا	اعتدنا	OC
رؤيتها	رؤيتها	UC
خلال	خلال	UC
اعتقال	اعتقال	UC
الأخوة	الأخوة	UC
في	في	UC
فلسطين	فلسطين	UC
من	من	UC
قبل	قبل	UC
الاحتلال	الاحتلال	UC
يرجى	يرجى.	PM
التدقيق	التدقيق	UC
،	،	UC
ولكم	ولكم	UC
الشكر	الشكر .	PM
الى	إلى	OH
الشامي	الشامي	UC
صاحب	صاحب	UC
تعليق	تعليق	UC
13	13	UC
هو	هو،	PM
انت	أنت	OH
تصدق	تصدق	UC
انه	أنه	OH
هولاء	هؤلاء	OR
مظاهرات	مظاهرات	UC
لقتلى	لقتلى	UC
عصابات	عصابات	UC
وتتهم	وتتهم	UC
الجزيرة	الجزيرة ،	PM
اي	أي	OH
عصابات	عصابات ،	PM
اي	أي	OH
بطيخ	بطيخ	UC
لو	لو؟	PM
فعلا	فعلا	UC
فيه	فيه	UC
عصابات	عصابات	UC
لما	لما	UC
طرد	طرد	UC
النظام	النظام	UC
المجرم	المجرم	UC
كل	كل	UC
الصحفيين	الصحفيين	UC
والكاميرات	والكاميرات	UC
للقنوات	للقنوات	UC
الغير	الغير	UC
حكومية	حكومية .	PM
ان	إن	OH
كانوا	كانوا	UC
صادقيين	صادقين	OD
ليعيدوا	ليعيدوا	UC
الكامرات	الكاميرات	XC
والصحفيين	والصحفيين	UC
ليصوروا	ليصوروا	UC
العصابات	العصابات	UC
ويقابلوا	ويقابلوا ،،	PM
وياخذ	ويأخذوا	XN+OH
راي	رأي	OH
الناس	الناس	UC
ويعرفوا	ويعرفوا،	PM
الحقيقة	الحقيقة	UC
مما	مما	UC
يخاف	يخاف	UC
النظام	النظام .	PM
اليس	أليس	OH
هذا	هذا	UC
دليل	دليل	UC
كذبهم	كذبهم ؟	PM
فاي	فأي	OH
عصابات	عصابات	UC
يا	يا	UC
عزيزي	عزيزي	UC
إذا	إذا؟	PM
كانت	كانت	UC
هناك	هناك	UC
معرفة	معرفة	UC
مسبقة	مسبقة	UC
بإنهيار	بانهيار	OH
جبل	جبل	UC
المقطم	المقطم	UC
لماذا	لماذا،	PM
لم	لم	UC
يتم	يتم	UC
أخلاء	إخلاء	OH
المنطقة	المنطقة	UC
بأسرع	بأسرع	UC
ما	ما	UC
يمكن	يمكن	UC
والمتابعة	والمتابعة	UC
المستمرة	المستمرة	UC
للجبل	للجبل	UC
حتى	حتى	UC
لا	لا	UC
تحصل	تحصل	UC
كوارث	كوارث	UC
مثل	مثل	UC
التي	التي	UC
حدثت	حدثت	UC
,	؟	PC
لكن	لكن	UC
هذه	هذه	UC
حكومة	حكومة	UC
عربية	عربية	UC
,	،	PC
وهل	وهل	UC
تعرفون	تعرفون	UC
ما	ما	UC
معنى	معنى	UC
حكومة	حكومة	UC
عربية	عربية	UC
؟	؟	UC
,		PT
(	(	UC
!	!	UC
)	)	UC
نحن	نحن	UC
طبعا	طبعا	UC
ضد	ضد	UC
أن	أن	UC
يسقط	يسقط	UC
و لو	ولو	SP
قتيل	قتيل	UC
واحد	واحد	UC
،	،	UC
ولكن	ولكن	UC
أعداد	أعداد	UC
القتلى	القتلى	UC
المنشورة	المنشورة	UC
على	على	UC
الجزيرة	الجزيرة	UC
ووصفهم	ووصفهم	UC
دائما	دائما	UC
بالمدنيين	بالمدنيين	UC
لإستثارة	لاستثارة	OH
العواطف	العواطف	UC
،	،	UC
و مصادر	ومصادر	SP
الأخبار	الأخبار	UC
مثل	مثل	UC
المرصد	المرصد	UC
السوري	السوري	UC
فاقدة	فاقدة	UC
بشكل	بشكل	UC
صارخ	صارخ	UC
للمصداقية	للمصداقية	UC
.	.	UC
و القتلى	والقتلى	SP
من	من	UC
