ويوهنون	ويوهنون،	PM
الشعور	الشعور	UC
القومي	القومي	UC
الى	إلى	OH
اخر	آخر	OH
المسميات	المسميات	UC
التي	التي	UC
يعرفها	يعرفها	UC
الجميع	الجميع	UC
.	.	UC
أرجو	أرجو	UC
الا	ألا	OH
نشبه	نشبه	UC
النظام	النظام	UC
السوري	السوري	UC
بالدكتاتور	بالدكتاتور	UC
لان	لأن	OH
في	في	UC
هذا	هذا	UC
التشبيه	التشبيه	UC
ظلم	ظلم	UC
كبير	كبير	UC
للدكتاتوريات	للدكتاتوريات	UC
.	.	UC
إلى	إلى	UC
الثورة	الثورة	UC
السورية	السورية	UC
والجيش	والجيش،	PM
الحر	الحر	UC
:	:	UC
بدأت	بدأت	UC
احبكم	أحبكم	OH
مثلما	مثلما	UC
أحب	أحب	UC
أطفال	أطفال	UC
الحجارة	الحجارة	UC
في	في	UC
ارض	أرض	OH
غزة	غزة	UC
كم	كم	UC
من	من	UC
شهيد	شهيد	UC
طفل	طفل	UC
كان	كان	UC
واقفا	واقفا	UC
في	في	UC
كل	كل	UC
عزة	عزة	UC
امام	أمام	OH
اجندة	أجندة	OH
إحتلال	احتلال	OH
وامام	وأمام،	OH+PM
من	من	UC
يطغى	تطغى	XG
مستفزة	مستفزة	UC
طفل	طفل	UC
ينادي	ينادي	UC
انا	أنا	OH
إبن	ابن	OH
عرب	عرب	UC
فليكتب	فليكتب،	PM
التاريخ	التاريخ	UC
من	من	UC
هو	هو	UC
إبن	ابن	OH
غزة	غزة	UC
الجيش	الجيش.	PM
الحر	الحر	UC
؟	؟	UC
سيذيقكم	سيذيقكم	UC
الجيش	الجيش	UC
السوري	السوري	UC
اوجاعا	أوجاعا	OH
و مصائب	ومصائب	SP
من	من	UC
عند	عند	UC
الله	الله	UC
تعالى	تعالى	UC
ولكن	ولكن،	PM
انتظروا	انتظروا	UC
قليلا	قليلا	UC
تخطفون	تخطفون	UC
و تقتلون	وتقتلون	SP
و تسرقون	وتسرقون	SP
و تعذبون	وتعذبون	SP
و تكذبون	وتكذبون،	PM+SP
و تخونون	وتخونون	SP
فماذا	فماذا،	PM
بعد	بعد	UC
؟	؟	UC
واذا	وإذا	OH
كان	كان	UC
ما	ما	UC
اقوله	أقوله	OH
تشبيح	تشبيح ،	PM
فانا	فأنا	OH
اردني	أردني	OH
شبيح	شبيح	UC
و افتخر	وأفتخر	OH
و اموت	وأموت	OH
في	في	UC
التشبيح	التشبيح	UC
ليش	ليش.	PM
صارت	صارت	UC
تغطية	تغطية	UC
الجزيرة	الجزيرة	UC
للثورة	للثورة	UC
السورية	السورية	UC
شبه	شبه	UC
معدومة	معدومة	UC
منذ	منذ	UC
اليومين	اليومين	UC
الماضيين	الماضيين	UC
؟	؟	UC
!	!!	PC
!		PT
هل	هل	UC
خضعت	خضعت	UC
الجزيرة	الجزيرة	UC
لضغوط	لضغوط	UC
نظام	نظام	UC
بشار	بشار	UC
أم	أم	UC
ماذا	ماذا	UC
,	،	PC
ان	أن	OH
ما	ما	UC
سقط	سقط	UC
من	من	UC
قتلى	قتلى	UC
في	في	UC
ملايين	ملايين	UC
ميدان	ميدان	UC
التحرير	التحرير	UC
يسقط	يسقط	UC
اكثر	أكثر	OH
منه	منه	UC
في	في	UC
يوم	يوم	UC
واحد	واحد	UC
في	في	UC
سوريافنرجو	سوريافنرجو	UC
من	من	UC
الجزيرة	الجزيرة	UC
البقاء	البقاء	UC
منبرا	منبرا	UC
لحرية	لحرية	UC
المظلومين	المظلومين	UC
الشعب	الشعب.	PM
السوري	السوري	UC
لن	لن	UC
يركع	يركع	UC
أمام	أمام	UC
محاولات	محاولات	UC
كسر	كسر	UC
كرامته	كرامته	UC
.	...	PC
.		PT
.		PT
لن	لن	UC
يكون	يكون	UC
هناك	هناك	UC
حرب	حرب	UC
اهلية	أهلية	OH
في	في	UC
سوريا	سوريا	UC
بسبب	بسبب	UC
وعي	وعي	UC
الشعب	الشعب	UC
السوري	السوري	UC
ورفضه	ورفضه،	PM
لها	لها	UC
،	،	UC
ولأن	ولأن	UC
جميع	جميع	UC
اطياف	أطياف	OH
وطوائف	وطوائف،	PM
ومكونات	ومكونات،	PM
هذا	هذا	UC
المجتمع	المجتمع	UC
منخرطة	منخرطة	UC
في	في	UC
الثورة	الثورة	UC
والحراك	والحراك،	PM
الشعبي	الشعبي	UC
.	.	UC
الشعب	الشعب	UC
السوري	السوري	UC
لن	لن	UC
يركع	يركع	UC
أمام	أمام	UC
محاولات	محاولات	UC
كسر	كسر	UC
كرامته	كرامته	UC
.	....	PC
.		PT
.		PT
.		PT
وأسفاه	وأسفاه	UC
على	على	UC
هؤلاء	هؤلاء	UC
الذين	الذين	UC
يعتقدون	يعتقدون	UC
ان	أن	OH
الجيش	الجيش	UC
السوري	السوري	UC
هو	هو	UC
جيش	جيش	UC
وأن	وأن،	PM
بشار	بشار	UC
وزبانيته	وزبانيته،	PM
هم	هم	UC
مقاومه	مقاومة	OT
-	-	UC
اليس	أليس	OH
فيكم	فيكم	UC
رجل	رجل	UC
رشيد	رشيد	UC
-	-	UC
الا	إلا	OH
اذا	إذا	OH
كانو	كانوا	OW
اغبياء	أغبياء	OH
او	أو	OH
مجانين	مجانين	UC
لقد	لقد	UC
اتضحت	اتضحت	UC
كل	كل	UC
الامؤر	الامور	OR
لكل	لكل	UC
العالم	العالم	UC
ولا	ولا،	PM
أحد	أحد	UC
يستطيع	يستطيع	UC
ان	أن	OH
يخفي	يخفي	UC
الحقيقه	الحقيقة	OT
-	-	UC
حتى	حتى	UC
بثار	بثأر	OH
يعرف	يعرف	UC
حقيقتو	حقيقته	OR
كم	كم.	PM
عدد	عدد	UC
الدبابات	الدبابات	UC
اللتي	التي	OD
يملكها	يملكها	UC
النظام	النظام	UC
السوري	السوري	UC
لا	لا	UC
اعتقد	أعتقد	OH
ان	أن	OH
هناك	هناك	UC
مصداقية	مصداقية	UC
اذا	إذا	OH
في	في	UC
الزبداني	الزبداني	UC
اكثر	أكثر	OH
من	من	UC
٥٠	50 	OR
دبابه	دبابة	OT
فهذا	فهذا،	PM
يدل	يدل	UC
علي	على	OA
ان	أن	OH
الجيش	الجيش	UC
السوري	السوري	UC
قوي	قوي	UC
لان	لأن	OH
الزبداني	الزبداني	UC
٥٠	50 ، 	PM+OR
وهذه	وهذه	UC
محافظه	محافظة	OT
صغيره	صغيرة	OT
فكم	فكم،	PM
يوجد	يوجد	UC
في	في	UC
باقي	باقي	UC
المحافظات	المحافظات	UC
كفا	كفى	OA
استهتارا	استهتارا	UC
بعقولنا	بعقولنا	UC
قال	قال.	PM
عمر	عمر	UC
رضى	رضي	OA
الله	الله	UC
عنه	عنه	UC
لوعثرت	لوعثرت	UC
بغله	بغله	UC
فى	في	OA
العراق	العراق	UC
لخفت	لخفت	UC
ان	أن	OH
يسالنى	يسألني	OA+OH
عنها	عنها	UC
ربى	ربي	OA
لما	لما	UC
لم	لم	UC
تسوى	تسوى	UC
لها	لها	UC
الطريق	الطريق	UC
-	-	UC
فكيف	فكيف	UC
حال	حال	UC
الظلمه	الظلمة	OT
اللدين	الذين	XN+OR
ينعمون	ينعمون	UC
ويتركون	ويتركون،	PM
الناس	الناس	UC
يموتون	يموتون	UC
جوعا	جوعا	UC
وفقرا	وفقرا،	PM
واهمالا	وإهمالا،	OH+PM
-	-	UC
الهم	الهم	UC
من	من ،	PM
ولى	ولي	OA
من	من	UC
امر	أمر	OH
المسلمين	المسلمين	UC
شيأ	شيئا	SW
فرفق	فرفق،	PM
بهم	بهم ،	PM
فارفق	فأرفق	OH
به	به	UC
ومن	ومن،	PM
ولى	ولي،	OA+PM
من	من	UC
امر	أمر	OH
المسلمين	المسلمين	UC
شيأ	شيئا	SW
فشق	فشق،	PM
عليهم	عليهم	UC
فشقق	فشقق،	PM
عليه	عليه	UC
_	_	UC
انا	أنا	OH
لله	لله ،	PM
وانا	وأنا	OH
اليه	إليه	OH
راجعون	راجعون	UC
سيعلم	سيعلم.	PM
الجميع	الجميع	UC
كيف	كيف	UC
صمد	صمد	UC
اهل	أهل	OH
حمص	حمص	UC
في	في	UC
وجه	وجه	UC
كل	كل	UC
المسلحين	المسلحين ،	PM
و القتل	والقتل	SP
و التعذيب	والتعذيب،	PM+SP
و البطش	والبطش،	PM+SP
و التكيل	والتكيل	SP
ولم	ولم،	PM
يقبلوا	يقبلوا	UC
بالفتنة	بالفتنة ،	PM
و ظلوا	وظلوا	SP
صامدين	صامدين	UC
على	على	UC
ارض	أرض	OH
الوطن	الوطن	UC
لا	لا	UC
يرضون	يرضون	UC
الا	إلا	OH
بوحدته	بوحدته	UC
شاتم	شئتم	OR
ام	أم	OH
ابيتم	أبيتم	OH
كنت	كنت	UC
في	في	UC
البياضة	البياضة	UC
و ابكيتم	وأبكيتم	OH
ام	أم	OH
ساري	ساري	UC
و ستندمون	وستندمون	SP
على	على	UC
ابكاء	البكاء	OM
حرائرنا	حرائرنا	UC
ابكيتم	أبكيتم	OH
حرائر	حرائر	UC
الميدان	الميدان	UC
و سنبكيكم	وسنبكيكم	SP
كما	كما	UC
ابكيتموهم	أبكيتموهم ،	OH+PM
و ان	وأن	OH
غدا	غدا	UC
لناظره	لناظره	UC
قريب	قريب .	PM
ان	إن	OH
لم	لم	UC
يسقط	يسقط	UC
النظام	النظام	UC
سلما	سلما	UC
فستندلع	فستندلع،	PM
الثورة	الثورة	UC
المسلحة	المسلحة	UC
من	من	UC
أقصى	أقصى	UC
سورية	سورية	UC
الى	إلى	OH
أقصاها	أقصاها	UC
وسيقف	وسيقف،	PM
القتلة	القتلة	UC
أمامنا	أمامنا	UC
قائلين	قائلين	UC
نحن	نحن	UC
اخوه	أخوه	OH
وسيستخدم	وسيستخدم،	PM
شبيحة	شبيحة	UC
النظام	النظام	UC
التقية	التقية	UC
.	.	UC
وسنعفو	وسنعفو	UC
عن	عن	UC
كثير	كثير	UC
لأن	لأن	UC
الله	الله	UC
عفو	عفو	UC
يحب	يحب	UC
العفو	العفو	UC
.	.	UC
لكننا	لكننا	UC
لن	لن	UC
نسامح	نسامح	UC
من	من	UC
تلطخت	تلطخت	UC
ايديه	أيديه	OH
بدمائنا	بدمائنا	UC
أو	أو	UC
ساهم	ساهم	UC
في	في	UC
قمع	قمع	UC
واعتقال	واعتقال،	PM
وتشريد	وتشريد،	PM
أبنائنا	أبنائنا	UC
أو	أو	UC
انتهاك	انتهاك	UC
حرماتنا	حرماتنا	UC
.	.	UC
يا	يا	UC
جزيرة	جزيرة	UC
الكذب	الكذب	UC
،	،	UC
لماذا	لماذا	UC
لاتنقلون	لا تنقلون	MG
أخبار	أخبار	UC
المسيرات	المسيرات	UC
الحاشدة	الحاشدة	UC
المؤيدة	المؤيدة	UC
لسيادة	لسيادة	UC
الدكتور	الدكتور	UC
العظيم	العظيم	UC
بشار	بشار	UC
الأسد	الأسد	UC
،	،	UC
اليوم	اليوم	UC
كان	كان	UC
هناك	هناك	UC
مسيرة	مسيرة	UC
لعشرات	لعشرات	UC
الآلاف	الآلاف	UC
في	في	UC
مدينة	مدينة	UC
اللاذقية	اللاذقية	UC
،	،	UC
وأبشر	وأبشر	UC
كل	كل	UC
العرب	العرب	UC
أن	أن	UC
الشعب	الشعب	UC
السوري	السوري	UC
يثق	يثق	UC
بقيادته	بقيادته	UC
ولن	ولن،	PM
يتخلى	يتخلى	UC
عن	عن	UC
المقاومة	المقاومة	UC
،	،	UC
عاش	عاش	UC
الجيش	الجيش	UC
العربي	العربي	UC
السوري	السوري	UC
الذي	الذي	UC
يقتل	يقتل	UC
الإرهابيين	الإرهابيين .	PM
النبهان	النبهاني	OM
قصة	قصة	UC
جديدة	جديدة	UC
تتكرر	تتكرر	UC
طيب	طيب	UC
لو	لو	UC
فرضنا	فرضنا	UC
جدلا	جدلا	UC
ان	أن	OH
النظام	النظام	UC
قد	قد	UC
بدأ	بدأ	UC
بالناس	بالناس	UC
ضربا	ضربا	UC
و تنكيلا	وتنكيلا	SP
و قتلا	وقتلا	SP
طيب	طيب	UC
الا	ألا	OH
يتضح	يتضح	UC
انه	أنه	OH
تعرض	تعرض	UC
لضرب	لضرب	UC
مبرح	مبرح	UC
قاس	قاس	UC
شديد	شديد	UC
اصلا	أصلا	OH
هو	هو	UC
اختطف	اختطف	UC
لتنزع	لتنزع	UC
منه	منه	UC
هذه	هذه	UC
الاعترافات	الاعترافات	UC
فلماذا	فلماذا،	PM
لاتستنكرون	لا تستنكرون	MG
ذلك	ذلك	UC
؟	؟	UC
نعم	نعم	UC
بئست	بئست	UC
ثورتكم	ثورتكم	UC
صدقا	صدقا	UC
لو	لو	UC
نزل	نزل	UC
النظام	النظام	UC
باتباع	باتباع	UC
هذه	هذه	UC
الاضطرابات	الاضطرابات	UC
ضربا	ضربا ،	PM
و سحقا	وسحقا	SP
لساندناه	لساندناه	UC
بكل	بكل	UC
فخر	فخر	UC
أعزائي	أعزائي.	PM
في	في	UC
قناة	قناة	UC
الجزيرة	الجزيرة	UC
إن	إن	UC
هذه	هذه	UC
الصورة	الصورة	UC
ليست	ليست	UC
في	في	UC
سورية	سورية	UC
وسيارة	وسيارة،	PM
الشرطة	الشرطة	UC
هذه	هذه	UC
ليست	ليست	UC
من	من	UC
نوع	نوع	UC
سيارات	سيارات	UC
الشرطة	الشرطة	UC
في	في	UC
سورية	سورية	UC
ممكن	ممكن	UC
في	في	UC
أوروبا	أوروبا	UC
وأكيد	وأكيد،	PM
في	في	UC
إسرائيل	إسرائيل	UC
حيث	حيث	UC
اعتندا	اعتندا	UC
رؤيتها	رؤيتها	UC
خلال	خلال	UC
اعتقال	اعتقال	UC
الأخوة	الأخوة	UC
في	في	UC
فلسطين	فلسطين	UC
من	من	UC
قبل	قبل	UC
الاحتلال	الاحتلال	UC
يرجى	يرجى	UC
التدقيق	التدقيق	UC
،	،	UC
ولكم	ولكم	UC
الشكر	الشكر .	PM
الى	إلى	OH
الشامي	الشامي	UC
صاحب	صاحب	UC
تعليق	تعليق	UC
13	13	UC
هو	هو	UC
انت	أنت	OH
تصدق	تصدق	UC
انه	أنه	OH
هولاء	هؤلاء	OR
مظاهرات	مظاهرات	UC
لقتلى	لقتلى	UC
عصابات	عصابات	UC
وتتهم	وتتهم،	PM
الجزيرة	الجزيرة	UC
اي	أي	OH
عصابات	عصابات	UC
اي	أي	OH
بطيخ	بطيخ	UC
لو	لو	UC
فعلا	فعلا	UC
فيه	فيه	UC
عصابات	عصابات	UC
لما	لما	UC
طرد	طرد	UC
النظام	النظام	UC
المجرم	المجرم	UC
كل	كل	UC
الصحفيين	الصحفيين	UC
والكاميرات	والكاميرات،	PM
للقنوات	للقنوات	UC
الغير	الغير	UC
حكومية	حكومية	UC
ان	أن	OH
كانوا	كانوا	UC
صادقيين	صادقيين	UC
ليعيدوا	ليعيدوا	UC
الكامرات	الكامرات	UC
والصحفيين	والصحفيين،	PM
ليصوروا	ليصوروا	UC
العصابات	العصابات	UC
ويقابلوا	ويقابلوا،	PM
وياخذ	ويأخذ،	OH+PM
راي	رأي	OH
الناس	الناس	UC
ويعرفوا	ويعرفوا،	PM
الحقيقة	الحقيقة	UC
مما	مما	UC
يخاف	يخاف	UC
النظام	النظام	UC
اليس	أليس	OH
هذا	هذا	UC
دليل	دليل	UC
كذبهم	كذبهم ،	PM
فاي	فأي	OH
عصابات	عصابات	UC
يا	يا	UC
عزيزي	عزيزي	UC
إذا	إذا.	PM
كانت	كانت	UC
هناك	هناك	UC
معرفة	معرفة	UC
مسبقة	مسبقة	UC
بإنهيار	بانهيار	OH
جبل	جبل	UC
المقطم	المقطم	UC
لماذا	لماذا	UC
لم	لم	UC
يتم	يتم	UC
أخلاء	إخلاء	OH
المنطقة	المنطقة	UC
بأسرع	بأسرع	UC
ما	ما	UC
يمكن	يمكن	UC
والمتابعة	والمتابعة،	PM
المستمرة	المستمرة	UC
للجبل	للجبل	UC
حتى	حتى	UC
لا	لا	UC
تحصل	تحصل	UC
كوارث	كوارث	UC
مثل	مثل	UC
التي	التي	UC
حدثت	حدثت	UC
,	،	PC
لكن	لكن	UC
هذه	هذه	UC
حكومة	حكومة	UC
عربية	عربية	UC
,	،	PC
وهل	وهل	UC
تعرفون	تعرفون	UC
ما	ما	UC
معنى	معنى	UC
حكومة	حكومة	UC
عربية	عربية	UC
؟	؟	UC
,	،	PC
(	(	UC
!	!	UC
)	)	UC
نحن	نحن.	PM
طبعا	طبعا	UC
ضد	ضد	UC
أن	أن	UC
يسقط	يسقط ،	PM
و لو	ولو	SP
قتيل	قتيل	UC
واحد	واحد	UC
،	،	UC
ولكن	ولكن	UC
أعداد	أعداد	UC
القتلى	القتلى	UC
المنشورة	المنشورة	UC
على	على	UC
الجزيرة	الجزيرة	UC
ووصفهم	ووصفهم،	PM
دائما	دائما	UC
بالمدنيين	بالمدنيين	UC
لإستثارة	لاستثاره	OH+OT
العواطف	العواطف	UC
،	،	UC
و مصادر	ومصادر	SP
الأخبار	الأخبار	UC
مثل	مثل	UC
المرصد	المرصد	UC
السوري	السوري	UC
فاقدة	فاقدة	UC
بشكل	بشكل	UC
صارخ	صارخ	UC
للمصداقية	للمصداقية	UC
.	.	UC
و القتلى	والقتلى	SP
من	من	UC
الجيش	الجيش	UC
و القوى	والقوى	SP
الأمنية	الأمنية ،	PM
و حتى	وحتى	SP
المدنيين	المدنيين	UC
برصاص	برصاص	UC
